DATA,TIP TIPSTER,ora,COTA,CINE,CAMP,GAZDE,G_LOC_TOTAL,G_ZI_TOTAL,G_U1_TOTAL,G_U2_TOTAL,G_U3_TOTAL,G_U4_TOTAL,G_U5_TOTAL,OASPETI,O_LOC_TOTAL,O_ZI_TOTAL,O_U1_TOTAL,O_U2_TOTAL,O_U3_TOTAL,O_U4_TOTAL,O_U5_TOTAL,1COTA,XCOTA,2COTA,SCOR,PAUZA,G_LOC_ACASA,G_ZI_ACASA,G_U1_ACASA,G_U2_ACASA,G_U3_ACASA,G_U4_ACASA,G_U5_ACASA,O_LOC_DEPL,O_ZI_DEPL,O_U1_DEPL,O_U2_DEPL,O_U3_DEPL,O_U4_DEPL,O_U5_DEPL
3/9/2020,,,2,WILI PERMERO,IS2,HAPOEL AFULA,15,I,E,V,V,V,E,BNEI SASHIN,4.0,V,E,E,V,V,E,3.75,3.2,1.98,0.-4,0.-2,14,I,V,V,I,E,E,6.0,V,E,V,V,V,E
3/9/2021,,18.0,2,ADAM KRIZ,FR3,AVRANCHES,10,I,I,E,I,V,V,ORLEANS,5.0,V,V,E,V,E,E,3.45,2.95,2.2,1.-2,1.-2,11,I,E,V,I,I,I,12.0,V,V,E,V,E,I
3/9/2021,,20.45,2,ARIOSTO CREMONESI,POR2,FEIRENSE,2,I,V,V,V,V,V,ESTORIL,1.0,V,V,V,V,I,I,2.45,2.8,3.15,0.-1,0.-0,4,I,V,V,V,I,V,1.0,V,V,I,E,V,V
3/9/2021,,18.0,X,ELIA YAZANDA,EG,AL ITIHAD,9,E,V,I,V,I,E,GAZL MEHALA,11.0,E,E,V,I,V,V,2.1,2.75,4.1,0.-0,0.-0,7,E,V,I,V,I,V,10.0,E,V,V,E,I,E
3/9/2021,,20.0,1,ERIC ASHONOV,EN3,CHARLTON,9,V,E,V,I,I,E,NORTHEMPTON,19.0,I,V,V,I,E,I,2.05,3.35,3.75,2.-1,0.-0,20,V,I,I,I,I,E,23.0,I,I,I,E,E,I
3/9/2021,,20.0,1,FRANCESCO GALO,FR3,STADE BRIOCHIN,9,V,E,V,E,E,E,CRETEILE,8.0,I,I,V,I,I,I,2.3,2.85,3.35,2.-1,1.-0,7,V,E,E,V,V,E,15.0,I,I,I,E,V,E
3/9/2021,,19.0,2,FREDRICH KNUDSEN,FR3,QUEVILI,2,I,V,V,V,I,V,CONCARNEAU,7.0,V,E,E,V,E,E,2.15,2.85,3.75,0.-1,0.-1,2,I,V,I,V,E,V,3.0,V,E,V,E,E,V
3/9/2021,,20.0,2,GIOVANI TONAER,SC2,INVERNES,7,I,E,I,E,E,V,GREENOK MORTON,9.0,V,I,E,E,I,I,1.9,3.5,4.2,0.-1,0.-0,9,I,E,E,I,E,E,8.0,V,E,I,E,E,V
3/9/2021,,21.0,2,HERMAN MARCEL,OL2,YOUNG PSV,17,I,I,E,V,I,I,DORDREHT,20.0,V,I,V,I,V,I,1.85,4.2,3.65,0.-1,0.-1,20,I,E,V,I,E,I,19.0,V,I,V,I,I,I
3/9/2021,,20.45,2,JAMES STUART,POR2,FEIRENSE,2,I,V,V,V,V,V,ESTORIL,1.0,V,V,V,V,I,I,2.45,2.8,3.15,0.-1,0.-0,4,I,V,V,V,I,V,1.0,V,V,I,E,V,V
3/9/2021,,20.0,1,KRISTIAN HOOVER,EN3,CHARLTON,9,V,E,V,I,I,E,NORTHEMPTON,19.0,I,V,V,I,E,I,2.05,3.35,3.75,2.-1,0.-0,20,V,I,I,I,I,E,23.0,I,I,I,E,E,I
3/9/2021,,21.0,2,LUCAS MORIZ,OL2,YOUNG PSV,17,I,I,E,V,I,I,DORDREHT,20.0,V,I,V,I,V,I,1.85,4.2,3.65,0.-1,0.-1,20,I,E,V,I,E,I,19.0,V,I,V,I,I,I
3/9/2021,,20.0,2,MARK EARNEST,EN3,SWINDON,20,I,I,I,V,E,V,OXFORD,10.0,V,E,E,E,I,E,3.65,3.45,2.05,1.-2,0.-1,16,I,V,V,I,V,I,7.0,V,E,E,V,I,V
3/9/2021,,20.0,2,MAX STEFENS,FR3,QUEVILI,2,I,V,V,V,I,V,CONCARNEAU,7.0,V,E,E,V,E,E,2.15,2.85,3.75,0.-1,0.-1,2,I,V,I,V,E,V,3.0,V,E,V,E,E,V
3/9/2021,,20.0,X,MIKAEL KESLER,SC2,RAITH ROVERS,2,E,V,I,V,I,V,AYR UNITED,8.0,E,V,I,I,I,V,2.05,3.55,3.55,0.-0,0.-0,5,E,V,V,I,I,E,5.0,E,V,E,I,I,I
3/9/2021,,20.0,1,MIKEL PEDERSEN,EN3,CHARLTON,9,V,E,V,I,I,E,NORTHEMPTON,19.0,I,V,V,I,E,I,2.05,3.35,3.75,2.-1,0.-0,20,V,I,I,I,I,E,23.0,I,I,I,E,E,I
3/9/2021,,19.0,2,NORMAN MERCURE,FR3,ANENCI,18,I,I,E,I,E,E,LAVAL,12.0,V,I,E,E,E,I,3.05,2.65,2.65,0.-2,0.-2,17,I,I,E,E,I,I,5.0,V,E,I,V,E,E
3/9/2021,,18.0,2,RENZO TREVISANO,FR3,AVRANCHES,10,I,I,E,I,V,V,ORLEANS,5.0,V,V,E,V,E,E,3.45,2.95,2.2,1.-2,1.-2,11,I,E,V,I,I,I,12.0,V,V,E,V,E,I
3/9/2021,,19.0,2,STEVE VORLEI,FR3,ANENCI,18,I,I,E,I,E,E,LAVAL,12.0,V,I,E,E,E,I,3.05,2.65,2.65,0.-2,0.-2,17,I,I,E,E,I,I,5.0,V,E,I,V,E,E
3/9/2021,,20.0,X,TOBIAS PEDERSEN,SC2,RAITH ROVERS,2,E,V,I,V,I,V,AYR UNITED,8.0,E,V,I,I,I,V,2.05,3.55,3.55,0.-0,0.-0,5,E,V,V,I,I,E,5.0,E,V,E,I,I,I
3/9/2021,,20.0,1,TOMAS KOZLOVSKI,EN4,BOLTON,7,V,E,V,V,V,V,CAMBRIDGE,2.0,I,V,I,V,I,V,2.1,3.3,3.65,2.-1,2.-0,14,V,V,V,V,E,V,3.0,I,V,V,I,V,V
3/9/2021,,18.0,2,VACLAV BRAIZDA,FR3,AVRANCHES,10,I,I,E,I,V,V,ORLEANS,5.0,V,V,E,V,E,E,3.45,2.95,2.2,1.-2,1.-2,11,I,E,V,I,I,I,12.0,V,V,E,V,E,I
3/9/2021,,18.0,2,VALDEMAR PETERSEN,IS2,SECZIA,6,I,V,V,I,I,V,KFAR SEM,14.0,V,E,E,V,V,V,2.05,3.05,3.75,1.-2,0.-1,5,I,V,V,E,I,V,15.0,V,E,V,E,V,I
3/9/2021,,20.0,2,WALID MORAIS,EN4,SOUTHEND,23,I,E,I,E,V,I,TRANMERE,5.0,V,I,V,V,V,E,3.45,3.15,2.25,0.-2,0.-2,23,I,E,I,I,I,I,6.0,V,V,V,V,E,E
3/9/2021,,18.0,2,WILI PERMERO,FR3,AVRANCHES,10,I,I,E,I,V,V,ORLEANS,5.0,V,V,E,V,E,E,3.45,2.95,2.2,1.-2,1.-2,11,I,E,V,I,I,I,12.0,V,V,E,V,E,I
4/1/2021,P,17.0,1,ANDREAS FLEICHER,GE4W,BONNER,21,V,E,I,I,E,E,BORUSIA MONCHENGLAD II,12.0,I,I,I,I,E,I,2.45,3.15,2.8,2.-0,0.-0,21,V,I,I,E,I,I,7.0,I,I,I,V,I,I
4/1/2021,P,17.0,1,CRISTIAN PAROT,PO2,GORNIK LEGZNA,2,V,I,I,V,V,V,CHROBRY GOGLOV,12.0,I,I,V,I,V,E,1.9,3.2,4.1,3.-0,0.-0,2,V,I,V,V,E,V,8.0,I,V,I,V,E,E
4/1/2021,P,17.0,X,DIRK PETERS,GE4W,SPORTFREUNDE LOTTE,17,E,I,V,E,E,V,ROEDINGHAUSEN,6.0,E,V,E,E,E,V,2.8,3.35,2.35,1.-1,0.-1,14,E,V,E,E,E,I,12.0,E,E,V,E,V,I
4/1/2021,P,17.0,1,EDI SADRIA,PO2,GORNIK LEGZNA,2,V,I,I,V,V,V,CHROBRY GOGLOV,12.0,I,I,V,I,V,E,1.9,3.2,4.1,3.-0,0.-0,2,V,I,V,V,E,V,8.0,I,V,I,V,E,E
4/1/2021,P,14.0,X,ELIA YAZANDA,TC3,1954 KELKIT BELEMEN,5,E,I,E,E,E,E,KESTELSPOR,9.0,E,I,I,I,E,E,1.8,3.15,4.75,0.-0,0.-0,2,E,E,E,I,V,V,9.0,E,I,E,V,E,I
4/1/2021,P,14.0,X,FEJES VICTOR,TC3,1954 KELKIT BELEMEN,5,E,I,E,E,E,E,KESTELSPOR,9.0,E,I,I,I,E,E,1.8,3.15,4.75,0.-0,0.-0,2,E,E,E,I,V,V,9.0,E,I,E,V,E,I
4/1/2021,P,14.0,2,FINLAY BOWEN,DAN3,DALUM,9,I,I,I,V,I,E,THISTED,4.0,V,V,I,E,V,V,2.95,3.1,2.3,1.-4,0.-3,8,I,I,E,V,V,E,9.0,V,I,V,E,E,I
4/1/2021,B,20.45,1,FONS VERNIC,SC3,EAST FIVE,6,V,I,E,V,V,V,CLYDE,8.0,I,V,E,I,I,V,1.9,3.55,3.65,1.-0,1.-0,3,V,E,V,V,V,V,8.0,I,V,E,V,I,I
4/1/2021,P,14.0,2,FRANCESCO GALO,TC3,68 AKSARAY BELEDYESPOR,1,I,V,I,I,E,V,BURSA YILDIRIMSPOR,4.0,V,V,I,V,I,E,2.0,2.75,4.55,0.-1,0.-0,8,I,I,E,E,V,V,7.0,V,I,I,E,V,E
4/1/2021,P,14.0,2,GIOVANI TONAER,TC3,68 AKSARAY BELEDYESPOR,1,I,V,I,I,E,V,BURSA YILDIRIMSPOR,4.0,V,V,I,V,I,E,2.0,2.75,4.55,0.-1,0.-0,8,I,I,E,E,V,V,7.0,V,I,I,E,V,E
4/1/2021,P,17.0,X,HENIO ZAWADZKI,GE4W,SPORTFREUNDE LOTTE,17,E,I,V,E,E,V,ROEDINGHAUSEN,6.0,E,V,E,E,E,V,2.8,3.35,2.35,1.-1,0.-1,14,E,V,E,E,E,I,12.0,E,E,V,E,V,I
4/1/2021,P,21.0,1,HERMAN MARCEL,SP2,LAS PALMAS,13,V,E,I,V,E,I,LUGO,15.0,I,I,E,E,E,I,2.25,3.05,3.6,6.-1,3.-1,9,V,I,E,V,I,V,20.0,I,E,I,I,I,E
4/1/2021,P,17.0,1,IGOR MATVEEV,GE4W,BONNER,21,V,E,I,I,E,E,BORUSIA MONCHENGLAD II,12.0,I,I,I,I,E,I,2.45,3.15,2.8,2.-0,0.-0,21,V,I,I,E,I,I,7.0,I,I,I,V,I,I
4/1/2021,P,17.0,1,JAMES STUART,PO2,GORNIK LEGZNA,2,V,I,I,V,V,V,CHROBRY GOGLOV,12.0,I,I,V,I,V,E,1.9,3.2,4.1,3.-0,0.-0,2,V,I,V,V,E,V,8.0,I,V,I,V,E,E
4/1/2021,P,17.0,X,LUCAS MORIZ,GE4W,SPORTFREUNDE LOTTE,17,E,I,V,E,E,V,ROEDINGHAUSEN,6.0,E,V,E,E,E,V,2.8,3.35,2.35,1.-1,0.-1,14,E,V,E,E,E,I,12.0,E,E,V,E,V,I
4/1/2021,P,17.0,1,MATEO ANTUNOVICI,GE4W,BONNER,21,V,E,I,I,E,E,BORUSIA MONCHENGLAD II,12.0,I,I,I,I,E,I,2.45,3.15,2.8,2.-0,0.-0,21,V,I,I,E,I,I,7.0,I,I,I,V,I,I
4/1/2021,B,21.0,1,MAX STEFENS,SP2,LAS PALMAS,13,V,E,I,V,E,I,LUGO,15.0,I,I,E,E,E,I,2.25,3.05,3.6,6.-1,3.-1,9,V,I,E,V,I,V,20.0,I,E,I,I,I,E
4/1/2021,P,17.0,X,NORMAN MERCURE,GE4W,SPORTFREUNDE LOTTE,17,E,I,V,E,E,V,ROEDINGHAUSEN,6.0,E,V,E,E,E,V,2.8,3.35,2.35,1.-1,0.-1,14,E,V,E,E,E,I,12.0,E,E,V,E,V,I
4/1/2021,B,17.0,1,RENZO TREVISANO,PO2,GORNIK LEGZNA,2,V,I,I,V,V,V,CHROBRY GOGLOV,12.0,I,I,V,I,V,E,1.9,3.2,4.1,3.-0,0.-0,2,V,I,V,V,E,V,8.0,I,V,I,V,E,E
4/1/2021,P,14.0,X,RYAN GRAY,TC3,1954 KELKIT BELEMEN,5,E,I,E,E,E,E,KESTELSPOR,9.0,E,I,I,I,E,E,1.8,3.15,4.75,0.-0,0.-0,2,E,E,E,I,V,V,9.0,E,I,E,V,E,I
4/1/2021,P,14.0,2,STEVE VORLEI,TC3,68 AKSARAY BELEDYESPOR,1,I,V,I,I,E,V,BURSA YILDIRIMSPOR,4.0,V,V,I,V,I,E,2.0,2.75,4.55,0.-1,0.-0,8,I,I,E,E,V,V,7.0,V,I,I,E,V,E
4/1/2021,B,17.0,1,TILER DAN,PO2,GORNIK LEGZNA,2,V,I,I,V,V,V,CHROBRY GOGLOV,12.0,I,I,V,I,V,E,1.9,3.2,4.1,3.-0,0.-0,2,V,I,V,V,E,V,8.0,I,V,I,V,E,E
4/1/2021,P,14.0,2,TOBIAS MOLNER,TC3,68 AKSARAY BELEDYESPOR,1,I,V,I,I,E,V,BURSA YILDIRIMSPOR,4.0,V,V,I,V,I,E,2.0,2.75,4.55,0.-1,0.-0,8,I,I,E,E,V,V,7.0,V,I,I,E,V,E
4/1/2021,P,14.0,X,TOMAS ZIGLER,TC3,1954 KELKIT BELEMEN,5,E,I,E,E,E,E,KESTELSPOR,9.0,E,I,I,I,E,E,1.8,3.15,4.75,0.-0,0.-0,2,E,E,E,I,V,V,9.0,E,I,E,V,E,I
4/1/2021,B,20.45,2,VACLAV BRAIZDA,SC3,DUMBARTON,9,I,E,I,I,I,V,AIDRIEONIDAS,7.0,V,I,I,I,V,V,3.0,3.2,2.3,0.-1,0.-0,8,I,I,I,V,I,V,5.0,V,I,I,V,V,I
4/1/2021,B,21.0,1,VLADKO VIDATOVICI,SP2,LAS PALMAS,13,V,E,I,V,E,I,LUGO,15.0,I,I,E,E,E,I,2.25,3.05,3.6,6.-1,3.-1,9,V,I,E,V,I,V,20.0,I,E,I,I,I,E
4/2/2021,,,1,ADALGISO RUSO,AS,AL AIN,16,V,I,I,I,I,I,AL ETIFAQ,6.0,I,V,I,V,E,I,3.25,3.5,2.05,1.-0,1.-0,15,V,I,I,I,V,I,3.0,I,V,I,V,V,E
4/2/2021,B,19.0,X,ADALGISO RUSO,IT2,CHIEVO,8,E,E,E,I,I,V,SPAL,7.0,E,V,I,E,V,E,2.0,3.25,4.1,1.-1,0.-0,3,E,E,I,V,I,V,10.0,E,I,V,E,E,E
4/2/2021,,,1,ADAM KRIZ,ELV1,LUZERN,9,V,I,I,E,V,I,SERVETTE,6.0,I,E,E,V,E,V,2.17,3.6,3.2,3.-0,1.-0,9,V,I,E,I,V,E,6.0,I,V,V,V,I,I
4/2/2021,P,16.0,1,ANDREAS FLEICHER,EN4,CHELTENHAM TOWN,2,V,I,V,I,V,I,TRANMERE ROVERS,3.0,I,E,E,V,E,V,2.05,3.3,3.85,4.-0,3.-0,8,V,V,I,V,V,I,5.0,I,E,E,V,V,V
4/2/2021,,15.0,X,ANDREAS FLEICHER,TC1,GOZTEPE,13,E,I,I,V,V,I,YENI MALATA,10.0,E,E,I,V,V,I,2.3,3.4,3.1,2.-2,1.-1,14,E,V,I,E,I,V,15.0,E,V,I,I,E,V
4/2/2021,P,16.0,1,ARIOSTO CREMONESI,EN2,QUENS PARK RANGERS,12,V,E,V,I,V,V,COVENTRY CITY,20.0,I,E,I,V,I,E,2.3,3.2,3.3,3.-0,2.-0,12,V,V,I,V,I,V,23.0,I,I,E,I,I,E
4/2/2021,P,19.0,X,BRUNO PELETIER,IT2,CHIEVO,8,E,E,E,I,I,V,SPAL,7.0,E,V,I,E,V,E,2.0,3.25,4.1,1.-1,0.-0,3,E,E,I,V,I,V,10.0,E,I,V,E,E,E
4/2/2021,,,1,CAYDEN MILER,ELV1,LUZERN,9,V,I,I,E,V,I,SERVETTE,6.0,I,E,E,V,E,V,2.17,3.6,3.2,3.-0,1.-0,9,V,I,E,I,V,E,6.0,I,V,V,V,I,I
4/2/2021,B,16.0,1,CAYDEN MILER,EN2,DERBY COUNTY,19,V,I,E,I,E,I,LUTON TOWN,13.0,I,V,V,I,I,V,2.3,3.1,3.4,2.-0,1.-0,20,V,E,I,E,V,V,14.0,I,V,I,V,I,V
4/2/2021,P,16.0,1,CRISTIAN PAROT,EN2,BOURNEMOUTH,5,V,V,I,E,V,V,MIDELLSROUTH,9.0,I,I,V,V,I,V,2.25,3.35,3.4,3.-1,1.-0,5,V,V,I,V,I,V,12.0,I,I,I,V,V,I
4/2/2021,,,,DANIEL LIND,EN1,TOTENHAM,7,I,I,I,V,E,V,CHELSEA,8.0,V,V,E,I,V,I,3.35,3.5,2.2,0.-1,0.-0,8,I,I,E,V,I,V,12.0,V,I,V,I,I,I
4/2/2021,P,20.0,1,DIRK PETERS,OL2,MAASTRIHT,13,V,V,I,V,V,V,EINDHOVEN,16.0,I,E,I,I,I,E,2.25,3.6,3.05,2.-0,0.-0,8,V,V,V,V,V,V,16.0,I,I,I,E,I,I
4/2/2021,,,2,DIRK PETERS,RO1,CHINDIA,6,I,I,E,V,V,E,BOTOSANI,7.0,V,V,I,V,V,I,3.0,3.05,2.55,2.-3,2.-2,10,I,I,V,E,E,E,7.0,V,I,V,V,E,I
4/2/2021,P,20.0,1,DOMINIK RITER,OL2,HELMOND SPORT,11,V,V,V,I,I,I,YOUNG ALKMAAR,18.0,I,I,V,I,I,E,2.17,3.75,3.1,2.-0,1.-0,11,V,V,I,I,V,E,18.0,I,I,I,E,I,E
4/2/2021,,23.3,2,DOMINIK RITER,POR1,FAMALICAO,15,I,I,I,V,I,I,MOREIRENSE,8.0,V,I,E,V,E,I,2.15,3.15,3.7,0.-2,0.-2,17,I,I,I,I,E,V,15.0,V,V,I,E,I,I
4/2/2021,,15.0,X,EDI SADRIA,TC1,GOZTEPE,13,E,I,I,V,V,I,YENI MALATA,10.0,E,E,I,V,V,I,2.3,3.4,3.1,2.-2,1.-1,14,E,V,I,E,I,V,15.0,E,V,I,I,E,V
4/2/2021,B,18.0,X,ERIC ASHONOV,OL2,GO AHED EAGLES,5,E,E,V,E,V,V,RODA KERKRADE,8.0,E,V,I,E,V,I,2.25,3.45,3.15,0.-0,0.-0,7,E,V,E,V,V,I,8.0,E,I,V,V,V,V
4/2/2021,,15.0,2,ERIC ASHONOV,URG,RIVER PLATE,10,I,V,I,E,,,DANUBIO,16.0,V,I,I,I,,,2.2,3.1,3.25,0.-4,0.-3,14,I,I,,,,,16.0,V,I,,,,
4/2/2021,P,16.0,1,FEJES VICTOR,EN2,MILWALL,10,V,V,I,V,I,V,ROTHERHAM,22.0,I,V,I,V,I,I,2.25,3.1,3.5,1.-0,0.-0,16,V,V,I,V,E,V,18.0,I,V,V,I,I,V
4/2/2021,B,21.3,2,FONS VERNIC,POR2,PENAFIEL,7,I,I,E,E,V,V,ACADEMICO VISEU,14.0,V,I,E,V,V,I,2.1,3.0,3.65,1.-2,1.-0,6,I,E,I,V,E,E,13.0,V,E,V,I,I,I
4/2/2021,,22.0,,FREDRICH KNUDSEN,EN1,TOTENHAM,7,I,I,I,V,E,V,CHELSEA,8.0,V,V,E,I,V,I,3.35,3.5,2.2,0.-1,0.-0,8,I,I,E,V,I,V,12.0,V,I,V,I,I,I
4/2/2021,B,20.0,1,FREDRICH KNUDSEN,OL2,HELMOND SPORT,11,V,V,V,I,I,I,YOUNG ALKMAAR,18.0,I,I,V,I,I,E,2.17,3.75,3.1,2.-0,1.-0,11,V,V,I,I,V,E,18.0,I,I,I,E,I,E
4/2/2021,B,19.0,2,GASTON ROBLES,IT2,VENEZIA,5,I,V,I,E,I,V,REGINA,13.0,V,E,I,V,E,I,2.15,3.15,3.7,0.-2,0.-0,7,I,I,I,V,V,V,15.0,V,I,E,V,E,V
4/2/2021,,15.0,2,GASTON ROBLES,URG,RIVER PLATE,10,I,V,I,E,,,DANUBIO,16.0,V,I,I,I,,,2.2,3.1,3.25,0.-4,0.-3,14,I,I,,,,,16.0,V,I,,,,
4/2/2021,,,1,GEORGE DAVIS,CIP,ENOSIS PARALIMNI,11,V,I,I,V,V,V,ERMIS APRADU,12.0,I,E,I,V,I,I,2.65,3.1,2.85,1.-0,1.-0,12,V,I,V,E,I,E,7.0,I,I,I,E,I,E
4/2/2021,B,16.0,2,GEORGE DAVIS,EN4,MANSFIELD,19,I,E,E,E,E,I,LEYTON ORIENT,9.0,V,V,V,V,E,E,2.05,3.3,3.85,0.-2,0.-1,20,I,E,E,E,V,V,13.0,V,V,V,I,V,I
4/2/2021,,,,GEORGE GATO,EN1,TOTENHAM,7,I,I,I,V,E,V,CHELSEA,8.0,V,V,E,I,V,I,3.35,3.5,2.2,0.-1,0.-0,8,I,I,E,V,I,V,12.0,V,I,V,I,I,I
4/2/2021,,17.3,2,GIOVANI TONAER,RO1,CHINDIA,6,I,I,E,V,V,E,BOTOSANI,7.0,V,V,I,V,V,I,3.0,3.05,2.55,2.-3,2.-2,10,I,I,V,E,E,E,7.0,V,I,V,V,E,I
4/2/2021,P,21.0,2,GIOVANI TONAER,SP2,ALMERIA,3,I,V,E,I,E,V,RAYO VALECANO,6.0,V,I,V,V,E,E,2.37,3.1,3.25,0.-1,0.-0,5,I,E,E,V,V,V,8.0,V,V,E,I,E,V
4/2/2021,,22.3,1,HEIKI LAURILA,BR1,FORTALEZA,17,V,I,E,V,I,E,CORITIBA,19.0,I,E,E,E,V,E,1.57,3.75,6.8,3.-1,2.-1,14,V,V,E,E,I,E,15.0,I,E,V,I,I,I
4/2/2021,P,14.0,1,HENIO ZAWADZKI,IS2,HAPOEL RAMAT GAN,10,V,E,E,E,E,E,MACABI AHI NAZARET,8.0,I,V,V,V,E,I,2.6,2.85,2.9,2.-1,0.-0,8,V,E,E,V,I,I,8.0,I,V,I,V,V,E
4/2/2021,P,19.0,1,HERMAN MARCEL,IT2,BRESCIA,10,V,I,V,V,V,V,PORDENONE CALCIO,15.0,I,I,E,I,I,E,2.3,3.05,3.45,4.-1,3.-1,10,V,V,V,I,V,E,9.0,I,I,I,I,I,V
4/2/2021,,,X,HERMAN MARCEL,UAE,AL WAHDA,7,E,V,I,E,V,E,SARJAH CULTURAL,1.0,E,V,V,V,V,I,2.35,3.4,2.75,1.-1,0.-1,4,E,I,V,E,V,V,5.0,E,V,I,E,V,V
4/2/2021,,15.0,X,IGOR MATVEEV,TC1,GOZTEPE,13,E,I,I,V,V,I,YENI MALATA,10.0,E,E,I,V,V,I,2.3,3.4,3.1,2.-2,1.-1,14,E,V,I,E,I,V,15.0,E,V,I,I,E,V
4/2/2021,,19.15,1,JACOB MORTENSEN,ELV1,LUZERN,9,V,I,I,E,V,I,SERVETTE,6.0,I,E,E,V,E,V,2.17,3.6,3.2,3.-0,1.-0,9,V,I,E,I,V,E,6.0,I,V,V,V,I,I
4/2/2021,P,16.0,2,JACOB MORTENSEN,EN2,BRISTOL CITY,14,I,I,E,V,I,I,STOKE CITY,11.0,V,V,E,I,V,I,3.65,3.2,2.15,0.-2,0.-1,18,I,I,I,I,I,I,17.0,V,E,I,I,I,I
4/2/2021,,15.05,1,JAMES STUART,AS,AL AIN,16,V,I,I,I,I,I,AL ETIFAQ,6.0,I,V,I,V,E,I,3.25,3.5,2.05,1.-0,1.-0,15,V,I,I,I,V,I,3.0,I,V,I,V,V,E
4/2/2021,P,18.3,X,JAMES STUART,EN2,BARNSLEY,5,E,I,V,V,E,V,READING,6.0,E,E,I,E,V,V,2.35,3.1,3.3,1.-1,0.-1,7,E,I,E,V,V,V,6.0,E,I,E,V,I,V
4/2/2021,B,19.0,X,JON GUNARSON,IT2,CHIEVO,8,E,E,E,I,I,V,SPAL,7.0,E,V,I,E,V,E,2.0,3.25,4.1,1.-1,0.-0,3,E,E,I,V,I,V,10.0,E,I,V,E,E,E
4/2/2021,,,1,JULIAN OLIVEIRA,ELV1,LUZERN,9,V,I,I,E,V,I,SERVETTE,6.0,I,E,E,V,E,V,2.17,3.6,3.2,3.-0,1.-0,9,V,I,E,I,V,E,6.0,I,V,V,V,I,I
4/2/2021,,,1,KRISTIAN HOOVER,AS,AL AIN,16,V,I,I,I,I,I,AL ETIFAQ,6.0,I,V,I,V,E,I,3.25,3.5,2.05,1.-0,1.-0,15,V,I,I,I,V,I,3.0,I,V,I,V,V,E
4/2/2021,B,16.0,1,KRISTIAN HOOVER,EN3,SUNDERLAND,3,V,V,E,V,V,V,OXFORD UNITED,9.0,I,V,I,I,V,I,2.0,3.3,4.0,3.-1,1.-1,11,V,E,V,V,V,V,9.0,I,I,I,V,E,E
4/2/2021,,,,LAWRENCE KAZANTAEV,EN1,TOTENHAM,7,I,I,I,V,E,V,CHELSEA,8.0,V,V,E,I,V,I,3.35,3.5,2.2,0.-1,0.-0,8,,I,E,V,I,V,12.0,,I,V,I,I,I
4/2/2021,P,16.0,2,LIONELE DAVIDE,EN3,SWINDON TOWN,19,I,V,V,I,I,I,BLACKPOOL,7.0,V,E,V,V,E,E,3.9,3.4,2.0,0.-2,0.-1,18,I,I,I,V,V,I,7.0,V,V,V,V,V,I
4/2/2021,,18.15,X,LIONELE DAVIDE,UAE,AL WAHDA,7,E,V,I,E,V,E,SARJAH CULTURAL,1.0,E,V,V,V,V,I,2.35,3.4,2.75,1.-1,0.-1,4,E,I,V,E,V,V,5.0,E,V,I,E,V,V
4/2/2021,P,16.0,2,LUCAS MORIZ,EN2,CARDIFF CITY,8,I,V,E,I,E,V,NOTTINGHAM FOREST,17.0,V,E,I,E,I,I,2.3,3.1,3.4,0.-1,0.-1,14,I,E,I,V,V,V,19.0,V,E,I,E,V,I
4/2/2021,,,2,LUCAS MORIZ,IT3B,MANTOVA,10,I,I,V,E,V,I,PADOVA,4.0,V,E,E,V,I,V,3.15,3.05,2.3,0.-6,0.-2,10,I,V,E,I,I,V,3.0,V,E,V,V,V,I
4/2/2021,P,15.45,X,MAIK HOPE,UAE,HATTA,14,E,I,I,I,V,I,AL DHAFRA,11.0,E,I,I,I,I,V,2.2,3.4,3.0,2.-2,1.-1,14,E,I,V,I,V,I,11.0,E,I,I,I,I,I
4/2/2021,B,20.0,1,MARK EARNEST,OL2,HELMOND SPORT,11,V,V,V,I,I,I,YOUNG ALKMAAR,18.0,I,I,V,I,I,E,2.17,3.75,3.1,2.-0,1.-0,11,V,V,I,I,V,E,18.0,I,I,I,E,I,E
4/2/2021,P,16.0,1,MATEO ANTUNOVICI,EN2,MILWALL,10,V,V,I,V,I,V,ROTHERHAM,22.0,I,V,I,V,I,I,2.25,3.1,3.5,1.-0,0.-0,16,V,V,I,V,E,V,18.0,I,V,V,I,I,V
4/2/2021,B,19.0,2,MAX STEFENS,IT2,VENEZIA,5,I,V,I,E,I,V,REGINA,13.0,V,E,I,V,E,I,2.15,3.15,3.7,0.-2,0.-0,7,I,I,I,V,V,V,15.0,V,I,E,V,E,V
4/2/2021,B,18.15,2,MIKAEL KESLER,UAE,AL AIN,6,I,V,I,V,E,I,AL NASR,5.0,V,I,V,I,V,V,2.45,3.45,2.6,1.-3,1.-1,8,I,I,E,V,I,E,7.0,V,I,I,V,I,I
4/2/2021,,15.0,2,MIKAEL KESLER,URG,RIVER PLATE,10,I,V,I,E,,,DANUBIO,16.0,V,I,I,I,,,2.2,3.1,3.25,0.-4,0.-3,14,I,I,,,,,16.0,V,I,,,,
4/2/2021,B,19.3,X,NICOLAS DONALSON,RO1,GAZ METAN,13,E,E,I,I,I,I,ASTRA GIURGIU,8.0,E,E,V,V,E,V,3.3,3.0,2.4,0.-0,0.-0,9,E,I,I,I,V,E,7.0,E,V,E,V,V,E
